   经度     纬度     角度    风速
     68.00     13.00      0.00      0.00
     69.00     13.00      0.00      0.00
     70.00     13.00      0.00      0.00
     71.00     13.00      0.00      0.00
     72.00     13.00      0.00      0.00
     73.00     13.00      0.00      0.00
     74.00     13.00      0.00      0.00
     75.00     13.00      0.00      0.00
     76.00     13.00      0.00      0.00
     77.00     13.00      0.00      0.00
     78.00     13.00      0.00      0.00
     79.00     13.00      0.00      0.00
     80.00     13.00      0.00      0.00
     81.00     13.00      0.00      0.00
     82.00     13.00      0.00      0.00
     83.00     13.00      0.00      0.00
     84.00     13.00      0.00      0.00
     85.00     13.00      0.00      0.00
     86.00     13.00      0.00      0.00
     87.00     13.00      0.00      0.00
     88.00     13.00     83.67     58.31
     89.00     13.00      0.00      0.00
     90.00     13.00      0.00      0.00
     91.00     13.00      0.00      0.00
     92.00     13.00      0.00      0.00
     93.00     13.00      0.00      0.00
     94.00     13.00      0.00      0.00
     95.00     13.00      0.00      0.00
     96.00     13.00    213.08     18.10
     97.00     13.00     57.55     27.24
     98.00     13.00     88.72     25.52
     99.00     13.00      0.00      0.00
    100.00     13.00      0.00      0.00
    101.00     13.00      0.00      0.00
    102.00     13.00     90.89      9.98
    103.00     13.00    206.09     71.22
    104.00     13.00     76.94     19.06
    105.00     13.00     37.94     17.45
    106.00     13.00     45.43     20.88
    107.00     13.00    290.11     51.23
    108.00     13.00     92.17     26.56
    109.00     13.00    134.33     21.39
    110.00     13.00      0.00      0.00
    111.00     13.00      0.00      0.00
    112.00     13.00     80.94     17.81
    113.00     13.00     87.43     23.50
    114.00     13.00      0.00      0.00
    115.00     13.00      0.00      0.00
    116.00     13.00      0.00      0.00
    117.00     13.00      0.00      0.00
    118.00     13.00      0.00      0.00
    119.00     13.00      0.00      0.00
    120.00     13.00      0.00      0.00
    121.00     13.00      0.00      0.00
    122.00     13.00      0.00      0.00
    123.00     13.00      0.00      0.00
    124.00     13.00      0.00      0.00
    125.00     13.00      0.00      0.00
    126.00     13.00      0.00      0.00
     46.00     14.00      0.00      0.00
     47.00     14.00      0.00      0.00
     48.00     14.00      0.00      0.00
     49.00     14.00      0.00      0.00
     50.00     14.00      0.00      0.00
     51.00     14.00      0.00      0.00
     52.00     14.00      0.00      0.00
     53.00     14.00      0.00      0.00
     54.00     14.00      0.00      0.00
     55.00     14.00      0.00      0.00
     56.00     14.00      0.00      0.00
     57.00     14.00      0.00      0.00
     58.00     14.00      0.00      0.00
     59.00     14.00      0.00      0.00
     60.00     14.00      0.00      0.00
     61.00     14.00      0.00      0.00
     62.00     14.00      0.00      0.00
     63.00     14.00      0.00      0.00
     64.00     14.00      0.00      0.00
     65.00     14.00      0.00      0.00
     66.00     14.00      0.00      0.00
     67.00     14.00      0.00      0.00
     68.00     14.00      0.00      0.00
     69.00     14.00      0.00      0.00
     70.00     14.00      0.00      0.00
     71.00     14.00      0.00      0.00
     72.00     14.00      0.00      0.00
     73.00     14.00      0.00      0.00
     74.00     14.00      0.00      0.00
     75.00     14.00      0.00      0.00
     76.00     14.00      0.00      0.00
     77.00     14.00      0.00      0.00
     78.00     14.00      0.00      0.00
     79.00     14.00      0.00      0.00
     80.00     14.00      0.00      0.00
     81.00     14.00      0.00      0.00
     82.00     14.00      0.00      0.00
     83.00     14.00      0.00      0.00
     84.00     14.00      0.00      0.00
     85.00     14.00      0.00      0.00
     86.00     14.00      0.00      0.00
     87.00     14.00      0.00      0.00
     88.00     14.00      0.00      0.00
     89.00     14.00     42.38     35.55
     90.00     14.00      0.00      0.00
     91.00     14.00      0.00      0.00
     92.00     14.00      0.00      0.00
     93.00     14.00      0.00      0.00
     94.00     14.00      0.00      0.00
     95.00     14.00      0.00      0.00
     96.00     14.00      0.00      0.00
     97.00     14.00      0.00      0.00
     98.00     14.00      0.00      0.00
     99.00     14.00      0.00      0.00
    100.00     14.00      0.00      0.00
    101.00     14.00      0.00      0.00
    102.00     14.00      0.00      0.00
    103.00     14.00     83.92     66.50
    104.00     14.00      0.00      0.00
    105.00     14.00    319.63     25.21
    106.00     14.00    251.56     68.71
    107.00     14.00     81.95     28.43
    108.00     14.00    217.97     43.47
    109.00     14.00     48.47     26.65
    110.00     14.00      0.00      0.00
    111.00     14.00      0.00      0.00
    112.00     14.00      0.00      0.00
    113.00     14.00      0.00      0.00
    114.00     14.00      0.00      0.00
    115.00     14.00      0.00      0.00
    116.00     14.00    101.55     19.29
    117.00     14.00      0.00      0.00
    118.00     14.00      0.00      0.00
    119.00     14.00      0.00      0.00
    120.00     14.00      0.00      0.00
    121.00     14.00      0.00      0.00
    122.00     14.00      0.00      0.00
    123.00     14.00      0.00      0.00
    124.00     14.00      0.00      0.00
    125.00     14.00      0.00      0.00
    126.00     14.00      0.00      0.00
     46.00     15.00      0.00      0.00
     47.00     15.00      0.00      0.00
     48.00     15.00      0.00      0.00
     49.00     15.00      0.00      0.00
     50.00     15.00      0.00      0.00
     51.00     15.00      0.00      0.00
     52.00     15.00      0.00      0.00
     53.00     15.00      0.00      0.00
     54.00     15.00      0.00      0.00
     55.00     15.00      0.00      0.00
     56.00     15.00      0.00      0.00
     57.00     15.00      0.00      0.00
     58.00     15.00      0.00      0.00
     59.00     15.00      0.00      0.00
     60.00     15.00      0.00      0.00
     61.00     15.00      0.00      0.00
     62.00     15.00      0.00      0.00
     63.00     15.00      0.00      0.00
     64.00     15.00      0.00      0.00
     65.00     15.00      0.00      0.00
     66.00     15.00      0.00      0.00
     67.00     15.00      0.00      0.00
     68.00     15.00      0.00      0.00
     69.00     15.00      0.00      0.00
     70.00     15.00      0.00      0.00
     71.00     15.00      0.00      0.00
     72.00     15.00      0.00      0.00
     73.00     15.00      0.00      0.00
     74.00     15.00      0.00      0.00
     75.00     15.00      0.00      0.00
     76.00     15.00      0.00      0.00
     77.00     15.00      0.00      0.00
     78.00     15.00      0.00      0.00
     79.00     15.00      0.00      0.00
     80.00     15.00      0.00      0.00
     81.00     15.00      0.00      0.00
     82.00     15.00      0.00      0.00
     83.00     15.00      0.00      0.00
     84.00     15.00      0.00      0.00
     85.00     15.00      0.00      0.00
     86.00     15.00      0.00      0.00
     87.00     15.00      0.00      0.00
     88.00     15.00      0.00      0.00
     89.00     15.00      0.00      0.00
     90.00     15.00      0.00      0.00
     91.00     15.00      0.00      0.00
     92.00     15.00      0.00      0.00
     93.00     15.00      0.00      0.00
     94.00     15.00      0.00      0.00
     95.00     15.00      0.00      0.00
     96.00     15.00      0.00      0.00
     97.00     15.00      0.00      0.00
     98.00     15.00      0.00      0.00
     99.00     15.00      0.00      0.00
    100.00     15.00      0.00      0.00
    101.00     15.00      0.00      0.00
    102.00     15.00      0.00      0.00
    103.00     15.00      0.00      0.00
    104.00     15.00      0.00      0.00
    105.00     15.00      0.00      0.00
    106.00     15.00    231.29     57.90
    107.00     15.00      0.55     24.74
    108.00     15.00    281.41     65.24
    109.00     15.00    198.50     31.51
    110.00     15.00      0.00      0.00
    111.00     15.00      0.00      0.00
    112.00     15.00      0.00      0.00
    113.00     15.00      0.00      0.00
    114.00     15.00      0.00      0.00
    115.00     15.00      0.00      0.00
    116.00     15.00      0.00      0.00
    117.00     15.00      0.00      0.00
    118.00     15.00      0.00      0.00
    119.00     15.00      0.00      0.00
    120.00     15.00      0.00      0.00
    121.00     15.00      0.00      0.00
    122.00     15.00      0.00      0.00
    123.00     15.00      0.00      0.00
    124.00     15.00      0.00      0.00
    125.00     15.00      0.00      0.00
    126.00     15.00      0.00      0.00
     46.00     16.00      0.00      0.00
     47.00     16.00      0.00      0.00
     48.00     16.00      0.00      0.00
     49.00     16.00      0.00      0.00
     50.00     16.00      0.00      0.00
     51.00     16.00      0.00      0.00
     52.00     16.00      0.00      0.00
     53.00     16.00      0.00      0.00
     54.00     16.00      0.00      0.00
     55.00     16.00      0.00      0.00
     56.00     16.00      0.00      0.00
     57.00     16.00      0.00      0.00
     58.00     16.00      0.00      0.00
     59.00     16.00      0.00      0.00
     60.00     16.00      0.00      0.00
     61.00     16.00      0.00      0.00
     62.00     16.00      0.00      0.00
     63.00     16.00      0.00      0.00
     64.00     16.00      0.00      0.00
     65.00     16.00      0.00      0.00
     66.00     16.00      0.00      0.00
     67.00     16.00      0.00      0.00
     68.00     16.00      0.00      0.00
     69.00     16.00      0.00      0.00
     70.00     16.00      0.00      0.00
     71.00     16.00      0.00      0.00
     72.00     16.00      0.00      0.00
     73.00     16.00      0.00      0.00
     74.00     16.00      0.00      0.00
     75.00     16.00      0.00      0.00
     76.00     16.00      0.00      0.00
     77.00     16.00      0.00      0.00
     78.00     16.00      0.00      0.00
     79.00     16.00      0.00      0.00
     80.00     16.00      0.00      0.00
     81.00     16.00      0.00      0.00
     82.00     16.00      0.00      0.00
     83.00     16.00      0.00      0.00
     84.00     16.00      0.00      0.00
     85.00     16.00      0.00      0.00
     86.00     16.00      0.00      0.00
     87.00     16.00      0.00      0.00
     88.00     16.00      0.00      0.00
     89.00     16.00      0.00      0.00
     90.00     16.00      0.00      0.00
     91.00     16.00      0.00      0.00
     92.00     16.00      0.00      0.00
     93.00     16.00      0.00      0.00
     94.00     16.00      0.00      0.00
     95.00     16.00      0.00      0.00
     96.00     16.00      0.00      0.00
     97.00     16.00      0.00      0.00
     98.00     16.00      0.00      0.00
     99.00     16.00      0.00      0.00
    100.00     16.00      0.00      0.00
