     经度     纬度      角度        风速
     70.00      6.00      0.00      0.00
     71.00      6.00      0.00      0.00
     72.00      6.00      0.00      0.00
     73.00      6.00      0.00      0.00
     74.00      6.00      0.00      0.00
     75.00      6.00      0.00      0.00
     76.00      6.00      0.00      0.00
     77.00      6.00      0.00      0.00
     78.00      6.00      0.00      0.00
     79.00      6.00      0.00      0.00
     80.00      6.00      0.00      0.00
     81.00      6.00      0.00      0.00
     82.00      6.00      0.00      0.00
     83.00      6.00      0.00      0.00
     84.00      6.00      0.00      0.00
     85.00      6.00      0.00      0.00
     86.00      6.00      0.00      0.00
     87.00      6.00      0.00      0.00
     88.00      6.00    272.34      5.88
     89.00      6.00    274.95      3.25
     90.00      6.00    313.73      4.56
     91.00      6.00    248.61      6.57
     92.00      6.00      0.00      0.00
     93.00      6.00      0.00      0.00
     94.00      6.00    104.35     52.89
     95.00      6.00    277.34      7.26
     96.00      6.00    306.98     11.19
     97.00      6.00    310.32      6.38
     98.00      6.00    305.36      7.51
     99.00      6.00    222.29     81.52
    100.00      6.00    233.82      6.13
    101.00      6.00    315.99     11.04
    102.00      6.00    349.90      8.40
    103.00      6.00    207.54     57.34
    104.00      6.00    321.94      4.15
    105.00      6.00    314.09      5.19
    106.00      6.00    312.47      5.90
    107.00      6.00    317.44      2.11
    108.00      6.00    304.67      8.39
    109.00      6.00    312.72      7.68
    110.00      6.00    309.54      8.88
    111.00      6.00    307.55      5.39
    112.00      6.00    313.51      5.48
    113.00      6.00    125.55     31.57
    114.00      6.00    152.54      4.23
    115.00      6.00      0.00      0.00
    116.00      6.00      0.00      0.00
    117.00      6.00    129.39     30.21
    118.00      6.00    104.32      6.09
    119.00      6.00    112.05     10.02
    120.00      6.00    316.33     15.34
    121.00      6.00    217.07     25.23
    122.00      6.00    358.01     50.27
    123.00      6.00     64.11     99.60
    124.00      6.00     56.84      9.58
    125.00      6.00     18.36     12.35
    126.00      6.00      0.00      0.00
     46.00      7.00      0.00      0.00
     47.00      7.00      0.00      0.00
     48.00      7.00      0.00      0.00
     49.00      7.00      0.00      0.00
     50.00      7.00      0.00      0.00
     51.00      7.00      0.00      0.00
     52.00      7.00      0.00      0.00
     53.00      7.00      0.00      0.00
     54.00      7.00      0.00      0.00
     55.00      7.00      0.00      0.00
     56.00      7.00      0.00      0.00
     57.00      7.00      0.00      0.00
     58.00      7.00      0.00      0.00
     59.00      7.00      0.00      0.00
     60.00      7.00      0.00      0.00
     61.00      7.00      0.00      0.00
     62.00      7.00      0.00      0.00
     63.00      7.00      0.00      0.00
     64.00      7.00      0.00      0.00
     65.00      7.00      0.00      0.00
     66.00      7.00      0.00      0.00
     67.00      7.00      0.00      0.00
     68.00      7.00      0.00      0.00
     69.00      7.00      0.00      0.00
     70.00      7.00      0.00      0.00
     71.00      7.00      0.00      0.00
     72.00      7.00      0.00      0.00
     73.00      7.00      0.00      0.00
     74.00      7.00      0.00      0.00
     75.00      7.00      0.00      0.00
     76.00      7.00      0.00      0.00
     77.00      7.00      0.00      0.00
     78.00      7.00      0.00      0.00
     79.00      7.00      0.00      0.00
     80.00      7.00    241.09      4.26
     81.00      7.00      0.00      0.00
     82.00      7.00      0.00      0.00
     83.00      7.00      0.00      0.00
     84.00      7.00      0.00      0.00
     85.00      7.00      0.00      0.00
     86.00      7.00      0.00      0.00
     87.00      7.00    135.13     59.14
     88.00      7.00    182.03      2.54
     89.00      7.00    358.83      3.15
     90.00      7.00      0.00      0.00
     91.00      7.00      0.00      0.00
     92.00      7.00      0.00      0.00
     93.00      7.00      0.00      0.00
     94.00      7.00    313.29      5.43
     95.00      7.00    336.03      7.37
     96.00      7.00    326.05      8.37
     97.00      7.00    305.20      7.54
     98.00      7.00    329.86      8.60
     99.00      7.00      0.00      0.00
    100.00      7.00    332.95      5.84
    101.00      7.00      0.00      0.00
    102.00      7.00    330.11     10.04
    103.00      7.00      0.00      0.00
    104.00      7.00      0.00      0.00
    105.00      7.00    317.16      5.74
    106.00      7.00    344.18      4.85
    107.00      7.00     40.08     85.76
    108.00      7.00    291.78      7.32
    109.00      7.00    279.29      2.44
    110.00      7.00    345.19      0.96
    111.00      7.00    290.98      4.02
    112.00      7.00    129.02     23.79
    113.00      7.00     15.30      5.70
    114.00      7.00     23.67      9.83
    115.00      7.00      0.00      0.00
    116.00      7.00      5.37      4.51
    117.00      7.00     12.96     11.24
    118.00      7.00    345.47      8.99
    119.00      7.00      0.00      0.00
    120.00      7.00    327.48     15.37
    121.00      7.00      5.64      8.05
    122.00      7.00     21.41     12.61
    123.00      7.00    157.74      8.53
    124.00      7.00     30.08     15.45
    125.00      7.00      0.00      0.00
    126.00      7.00      0.00      0.00
     46.00      8.00      0.00      0.00
     47.00      8.00      0.00      0.00
     48.00      8.00      0.00      0.00
     49.00      8.00      0.00      0.00
     50.00      8.00      0.00      0.00
     51.00      8.00      0.00      0.00
     52.00      8.00      0.00      0.00
     53.00      8.00      0.00      0.00
     54.00      8.00      0.00      0.00
     55.00      8.00      0.00      0.00
     56.00      8.00      0.00      0.00
     57.00      8.00      0.00      0.00
     58.00      8.00      0.00      0.00
     59.00      8.00      0.00      0.00
     60.00      8.00      0.00      0.00
     61.00      8.00      0.00      0.00
     62.00      8.00      0.00      0.00
     63.00      8.00      0.00      0.00
     64.00      8.00      0.00      0.00
     65.00      8.00      0.00      0.00
     66.00      8.00      0.00      0.00
     67.00      8.00      0.00      0.00
     68.00      8.00      0.00      0.00
     69.00      8.00      0.00      0.00
     70.00      8.00      0.00      0.00
     71.00      8.00      0.00      0.00
     72.00      8.00      0.00      0.00
     73.00      8.00      0.00      0.00
     74.00      8.00      0.00      0.00
     75.00      8.00      0.00      0.00
     76.00      8.00      0.00      0.00
     77.00      8.00      0.00      0.00
     78.00      8.00      0.00      0.00
     79.00      8.00    171.66     67.31
     80.00      8.00    245.04     63.94
     81.00      8.00    213.40     12.44
     82.00      8.00      0.00      0.00
     83.00      8.00     55.00      6.09
     84.00      8.00      0.00      0.00
     85.00      8.00      0.00      0.00
     86.00      8.00      0.00      0.00
     87.00      8.00      0.00      0.00
     88.00      8.00      0.00      0.00
     89.00      8.00      5.98      3.44
     90.00      8.00      0.00      0.00
     91.00      8.00      0.00      0.00
     92.00      8.00      0.00      0.00
     93.00      8.00      0.00      0.00
     94.00      8.00    294.53      3.01
     95.00      8.00    314.00      6.18
     96.00      8.00      0.00      0.00
     97.00      8.00      0.00      0.00
     98.00      8.00      4.02      7.97
     99.00      8.00      0.00      0.00
    100.00      8.00    340.17      9.15
    101.00      8.00      0.22      9.00
    102.00      8.00      0.00      0.00
    103.00      8.00      0.00      0.00
    104.00      8.00      0.00      0.00
    105.00      8.00      0.00      0.00
    106.00      8.00    355.21      8.44
    107.00      8.00    354.84      6.11
    108.00      8.00     37.67     44.95
    109.00      8.00    324.31     12.33
    110.00      8.00    351.01     10.80
    111.00      8.00    353.73     14.26
    112.00      8.00     12.01      9.32
    113.00      8.00    333.60     14.04
    114.00      8.00      0.00      0.00
    115.00      8.00      0.00      0.00
    116.00      8.00     35.42     11.19
    117.00      8.00      0.00      0.00
    118.00      8.00      0.00      0.00
    119.00      8.00      0.00      0.00
    120.00      8.00      0.00      0.00
    121.00      8.00      2.53     10.19
    122.00      8.00     17.73     14.73
    123.00      8.00     20.51     15.96
    124.00      8.00      0.00      0.00
    125.00      8.00      0.00      0.00
    126.00      8.00      0.00      0.00
     46.00      9.00      0.00      0.00
     47.00      9.00      0.00      0.00
     48.00      9.00      0.00      0.00
     49.00      9.00      0.00      0.00
     50.00      9.00      0.00      0.00
     51.00      9.00      0.00      0.00
     52.00      9.00      0.00      0.00
     53.00      9.00      0.00      0.00
     54.00      9.00      0.00      0.00
     55.00      9.00      0.00      0.00
     56.00      9.00      0.00      0.00
     57.00      9.00      0.00      0.00
     58.00      9.00      0.00      0.00
     59.00      9.00      0.00      0.00
     60.00      9.00      0.00      0.00
     61.00      9.00      0.00      0.00
     62.00      9.00      0.00      0.00
     63.00      9.00      0.00      0.00
     64.00      9.00      0.00      0.00
     65.00      9.00      0.00      0.00
     66.00      9.00      0.00      0.00
     67.00      9.00      0.00      0.00
     68.00      9.00      0.00      0.00
     69.00      9.00      0.00      0.00
     70.00      9.00      0.00      0.00
     71.00      9.00      0.00      0.00
     72.00      9.00      0.00      0.00
     73.00      9.00      0.00      0.00
     74.00      9.00      0.00      0.00
     75.00      9.00      0.00      0.00
     76.00      9.00     42.21      3.58
     77.00      9.00      0.00      0.00
     78.00      9.00      0.00      0.00
     79.00      9.00      0.00      0.00
     80.00      9.00     26.04     11.31
     81.00      9.00      0.00      0.00
     82.00      9.00      0.00      0.00
     83.00      9.00      0.00      0.00
     84.00      9.00      0.00      0.00
     85.00      9.00      0.00      0.00
     86.00      9.00      0.00      0.00
     87.00      9.00      0.00      0.00
     88.00      9.00      0.00      0.00
     89.00      9.00     12.01      4.03
     90.00      9.00      0.00      0.00
     91.00      9.00      0.00      0.00
     92.00      9.00      0.00      0.00
     93.00      9.00      0.00      0.00
     94.00      9.00      0.00      0.00
     95.00      9.00    330.45      5.66
     96.00      9.00    346.31      5.36
     97.00      9.00      0.00      0.00
     98.00      9.00      0.00      0.00
     99.00      9.00     20.77      6.66
    100.00      9.00      0.00      0.00
    101.00      9.00    356.22      4.17
    102.00      9.00      0.00      0.00
    103.00      9.00     20.42      5.45
    104.00      9.00      0.00      0.00
    105.00      9.00     27.15      6.92
    106.00      9.00    340.90      1.01
    107.00      9.00      0.00      0.00
    108.00      9.00      0.00      0.00
    109.00      9.00    332.74      6.35
    110.00      9.00    359.20      9.23
    111.00      9.00    174.56     13.17
    112.00      9.00    353.51     16.53
    113.00      9.00     33.32     10.30
    114.00      9.00      0.00      0.00
    115.00      9.00      0.00      0.00
    116.00      9.00      0.00      0.00
    117.00      9.00      0.00      0.00
    118.00      9.00      0.00      0.00
    119.00      9.00      0.00      0.00
