     经度     纬度      角度       风速
    118.00     11.00      0.00      0.00
    119.00     11.00      0.00      0.00
    120.00     11.00      0.00      0.00
    121.00     11.00      0.00      0.00
    122.00     11.00      0.00      0.00
    123.00     11.00      0.00      0.00
    124.00     11.00      0.00      0.00
    125.00     11.00      0.00      0.00
    126.00     11.00      0.00      0.00
     46.00     12.00      0.00      0.00
     47.00     12.00      0.00      0.00
     48.00     12.00      0.00      0.00
     49.00     12.00      0.00      0.00
     50.00     12.00      0.00      0.00
     51.00     12.00      0.00      0.00
     52.00     12.00      0.00      0.00
     53.00     12.00      0.00      0.00
     54.00     12.00      0.00      0.00
     55.00     12.00      0.00      0.00
     56.00     12.00      0.00      0.00
     57.00     12.00      0.00      0.00
     58.00     12.00      0.00      0.00
     59.00     12.00      0.00      0.00
     60.00     12.00      0.00      0.00
     61.00     12.00      0.00      0.00
     62.00     12.00      0.00      0.00
     63.00     12.00      0.00      0.00
     64.00     12.00      0.00      0.00
     65.00     12.00      0.00      0.00
     66.00     12.00      0.00      0.00
     67.00     12.00      0.00      0.00
     68.00     12.00      0.00      0.00
     69.00     12.00      0.00      0.00
     70.00     12.00      0.00      0.00
     71.00     12.00      0.00      0.00
     72.00     12.00      0.00      0.00
     73.00     12.00      0.00      0.00
     74.00     12.00      0.00      0.00
     75.00     12.00      0.00      0.00
     76.00     12.00      0.00      0.00
     77.00     12.00      0.00      0.00
     78.00     12.00      0.00      0.00
     79.00     12.00      0.00      0.00
     80.00     12.00      0.00      0.00
     81.00     12.00      0.00      0.00
     82.00     12.00      0.00      0.00
     83.00     12.00      0.00      0.00
     84.00     12.00      0.00      0.00
     85.00     12.00      0.00      0.00
     86.00     12.00      0.00      0.00
     87.00     12.00     21.06     17.04
     88.00     12.00      0.00      0.00
     89.00     12.00     28.06     11.62
     90.00     12.00      0.00      0.00
     91.00     12.00      0.00      0.00
     92.00     12.00      0.00      0.00
     93.00     12.00      0.00      0.00
     94.00     12.00      0.00      0.00
     95.00     12.00      0.00      0.00
     96.00     12.00     17.14      9.49
     97.00     12.00     29.08     17.52
     98.00     12.00     33.27     15.38
     99.00     12.00      0.00      0.00
    100.00     12.00     25.86     15.41
    101.00     12.00     28.74     16.48
    102.00     12.00     28.56     20.48
    103.00     12.00     29.12     17.99
    104.00     12.00     31.10     22.60
    105.00     12.00     23.86     21.92
    106.00     12.00     19.47     18.94
    107.00     12.00     33.61     18.97
    108.00     12.00     47.39     11.59
    109.00     12.00     42.71     11.85
    110.00     12.00      0.00      0.00
    111.00     12.00      0.00      0.00
    112.00     12.00      0.00      0.00
    113.00     12.00      0.00      0.00
    114.00     12.00      0.00      0.00
    115.00     12.00      0.00      0.00
    116.00     12.00      0.00      0.00
    117.00     12.00      0.00      0.00
    118.00     12.00      0.00      0.00
    119.00     12.00      0.00      0.00
    120.00     12.00      0.00      0.00
    121.00     12.00      0.00      0.00
    122.00     12.00      0.00      0.00
    123.00     12.00      0.00      0.00
    124.00     12.00      0.00      0.00
    125.00     12.00      0.00      0.00
    126.00     12.00      0.00      0.00
     46.00     13.00      0.00      0.00
     47.00     13.00      0.00      0.00
     48.00     13.00      0.00      0.00
     49.00     13.00      0.00      0.00
     50.00     13.00      0.00      0.00
     51.00     13.00      0.00      0.00
     52.00     13.00      0.00      0.00
     53.00     13.00      0.00      0.00
     54.00     13.00      0.00      0.00
     55.00     13.00      0.00      0.00
     56.00     13.00      0.00      0.00
     57.00     13.00      0.00      0.00
     58.00     13.00      0.00      0.00
     59.00     13.00      0.00      0.00
     60.00     13.00      0.00      0.00
     61.00     13.00      0.00      0.00
     62.00     13.00      0.00      0.00
     63.00     13.00      0.00      0.00
     64.00     13.00      0.00      0.00
     65.00     13.00      0.00      0.00
     66.00     13.00      0.00      0.00
     67.00     13.00      0.00      0.00
     68.00     13.00      0.00      0.00
     69.00     13.00      0.00      0.00
     70.00     13.00      0.00      0.00
     71.00     13.00      0.00      0.00
     72.00     13.00      0.00      0.00
     73.00     13.00      0.00      0.00
     74.00     13.00      0.00      0.00
     75.00     13.00      0.00      0.00
     76.00     13.00      0.00      0.00
     77.00     13.00      0.00      0.00
     78.00     13.00      0.00      0.00
     79.00     13.00      0.00      0.00
     80.00     13.00      0.00      0.00
     81.00     13.00      0.00      0.00
     82.00     13.00      0.00      0.00
     83.00     13.00      0.00      0.00
     84.00     13.00      0.00      0.00
     85.00     13.00      0.00      0.00
     86.00     13.00      0.00      0.00
     87.00     13.00      0.00      0.00
     88.00     13.00     71.75     67.04
     89.00     13.00      0.00      0.00
     90.00     13.00      0.00      0.00
     91.00     13.00      0.00      0.00
     92.00     13.00      0.00      0.00
     93.00     13.00      0.00      0.00
     94.00     13.00      0.00      0.00
     95.00     13.00      0.00      0.00
     96.00     13.00    260.42      3.58
     97.00     13.00     25.78     12.83
     98.00     13.00     44.02     16.82
     99.00     13.00      0.00      0.00
    100.00     13.00      0.00      0.00
    101.00     13.00      0.00      0.00
    102.00     13.00     33.00     20.75
    103.00     13.00     37.22     22.77
    104.00     13.00     32.75     25.94
    105.00     13.00     20.65     24.08
    106.00     13.00     24.44     22.45
    107.00     13.00    246.63     74.17
    108.00     13.00     30.33     18.93
    109.00     13.00     44.83     11.90
    110.00     13.00      0.00      0.00
    111.00     13.00      0.00      0.00
    112.00     13.00     60.10     17.37
    113.00     13.00     49.42     14.88
    114.00     13.00      0.00      0.00
    115.00     13.00      0.00      0.00
    116.00     13.00      0.00      0.00
    117.00     13.00      0.00      0.00
    118.00     13.00      0.00      0.00
    119.00     13.00      0.00      0.00
    120.00     13.00      0.00      0.00
    121.00     13.00      0.00      0.00
    122.00     13.00      0.00      0.00
    123.00     13.00      0.00      0.00
    124.00     13.00      0.00      0.00
    125.00     13.00      0.00      0.00
    126.00     13.00      0.00      0.00
     46.00     14.00      0.00      0.00
     47.00     14.00      0.00      0.00
     48.00     14.00      0.00      0.00
     49.00     14.00      0.00      0.00
     50.00     14.00      0.00      0.00
     51.00     14.00      0.00      0.00
     52.00     14.00      0.00      0.00
     53.00     14.00      0.00      0.00
     54.00     14.00      0.00      0.00
     55.00     14.00      0.00      0.00
     56.00     14.00      0.00      0.00
     57.00     14.00      0.00      0.00
     58.00     14.00      0.00      0.00
     59.00     14.00      0.00      0.00
     60.00     14.00      0.00      0.00
     61.00     14.00      0.00      0.00
     62.00     14.00      0.00      0.00
     63.00     14.00      0.00      0.00
     64.00     14.00      0.00      0.00
     65.00     14.00      0.00      0.00
     66.00     14.00      0.00      0.00
     67.00     14.00      0.00      0.00
     68.00     14.00      0.00      0.00
     69.00     14.00      0.00      0.00
     70.00     14.00      0.00      0.00
     71.00     14.00      0.00      0.00
     72.00     14.00      0.00      0.00
     73.00     14.00      0.00      0.00
     74.00     14.00      0.00      0.00
     75.00     14.00      0.00      0.00
     76.00     14.00      0.00      0.00
     77.00     14.00      0.00      0.00
     78.00     14.00      0.00      0.00
     79.00     14.00      0.00      0.00
     80.00     14.00      0.00      0.00
     81.00     14.00      0.00      0.00
     82.00     14.00      0.00      0.00
     83.00     14.00      0.00      0.00
     84.00     14.00      0.00      0.00
     85.00     14.00      0.00      0.00
     86.00     14.00      0.00      0.00
     87.00     14.00      0.00      0.00
     88.00     14.00      0.00      0.00
     89.00     14.00     48.35     12.99
     90.00     14.00      0.00      0.00
     91.00     14.00      0.00      0.00
     92.00     14.00      0.00      0.00
     93.00     14.00      0.00      0.00
     94.00     14.00      0.00      0.00
     95.00     14.00      0.00      0.00
     96.00     14.00      0.00      0.00
     97.00     14.00      0.00      0.00
     98.00     14.00      0.00      0.00
     99.00     14.00      0.00      0.00
    100.00     14.00      0.00      0.00
    101.00     14.00      0.00      0.00
    102.00     14.00      0.00      0.00
    103.00     14.00    238.02     67.31
    104.00     14.00      0.00      0.00
    105.00     14.00     26.84     41.98
    106.00     14.00    146.95     80.24
    107.00     14.00    225.93     72.07
    108.00     14.00     35.17     23.85
    109.00     14.00     25.36     16.01
    110.00     14.00      0.00      0.00
    111.00     14.00      0.00      0.00
    112.00     14.00      0.00      0.00
    113.00     14.00      0.00      0.00
    114.00     14.00      0.00      0.00
    115.00     14.00      0.00      0.00
    116.00     14.00     52.67     23.15
    117.00     14.00      0.00      0.00
    118.00     14.00      0.00      0.00
    119.00     14.00      0.00      0.00
    120.00     14.00      0.00      0.00
    121.00     14.00      0.00      0.00
    122.00     14.00      0.00      0.00
    123.00     14.00      0.00      0.00
    124.00     14.00      0.00      0.00
    125.00     14.00      0.00      0.00
    126.00     14.00      0.00      0.00
     46.00     15.00      0.00      0.00
     47.00     15.00      0.00      0.00
     48.00     15.00      0.00      0.00
     49.00     15.00      0.00      0.00
     50.00     15.00      0.00      0.00
     51.00     15.00      0.00      0.00
     52.00     15.00      0.00      0.00
     53.00     15.00      0.00      0.00
     54.00     15.00      0.00      0.00
     55.00     15.00      0.00      0.00
     56.00     15.00      0.00      0.00
     57.00     15.00      0.00      0.00
     58.00     15.00      0.00      0.00
     59.00     15.00      0.00      0.00
     60.00     15.00      0.00      0.00
     61.00     15.00      0.00      0.00
     62.00     15.00      0.00      0.00
     63.00     15.00      0.00      0.00
     64.00     15.00      0.00      0.00
     65.00     15.00      0.00      0.00
     66.00     15.00      0.00      0.00
     67.00     15.00      0.00      0.00
     68.00     15.00      0.00      0.00
     69.00     15.00      0.00      0.00
