Index_Num,starttime,resolution,speed,volume,occupancy,speed_处理后,volume_处理后,occupancy_处理后
8291,2011-03-15T11:25:00-07:00,0:05:00,53.35,106,13.85,53.35,106,13.85
8293,2011-03-15T11:30:00-07:00,0:05:00,57.08,98,8.67,57.08,98,8.67
8295,2011-03-15T11:35:00-07:00,0:05:00,53.3,73,14.86,53.3,73,14.86
8296,2011-03-15T11:40:00-07:00,0:05:00,58.81,94,9.13,58.81,94,9.13
8298,2011-03-15T11:45:00-07:00,0:05:00,54.45,89,11.85,54.45,89,11.85
8300,2011-03-15T11:50:00-07:00,0:05:00,56.06,118,11.27,56.06,118,11.27
8302,2011-03-15T11:55:00-07:00,0:05:00,56.68,44,9.57,56.68,44,9.57
8304,2011-03-15T12:00:00-07:00,0:05:00,53.06,67,13.38,53.06,67,13.38
8306,2011-03-15T12:05:00-07:00,0:05:00,56.92,92,10.23,56.92,92,10.23
8308,2011-03-15T12:10:00-07:00,0:05:00,54.12,92,8.93,54.12,92,8.93
8310,2011-03-15T12:15:00-07:00,0:05:00,55.32,96,10,55.32,96,10
8312,2011-03-15T12:20:00-07:00,0:05:00,53.41,121,11.8,53.41,121,11.8
8314,2011-03-15T12:25:00-07:00,0:05:00,54.71,98,11.46,54.71,98,11.46
8316,2011-03-15T12:30:00-07:00,0:05:00,53.38,120,13.8,53.38,120,13.8
8318,2011-03-15T12:35:00-07:00,0:05:00,52.44,116,14.54,52.44,116,14.54
8321,2011-03-15T12:40:00-07:00,0:05:00,54.62,117,12.73,54.62,117,12.73
8323,2011-03-15T12:45:00-07:00,0:05:00,53.85,111,13.31,53.85,111,13.31
8324,2011-03-15T12:50:00-07:00,0:05:00,57.18,115,9.73,57.18,115,9.73
8327,2011-03-15T12:55:00-07:00,0:05:00,57.08,118,12.92,57.08,118,12.92
8329,2011-03-15T13:00:00-07:00,0:05:00,57.04,113,11,57.04,113,11
8330,2011-03-15T13:05:00-07:00,0:05:00,60.12,98,10.69,60.12,98,10.69
8332,2011-03-15T13:10:00-07:00,0:05:00,57.78,130,12.07,57.78,130,12.07
8334,2011-03-15T13:15:00-07:00,0:05:00,58.93,86,8.92,58.93,86,8.92
8336,2011-03-15T13:20:00-07:00,0:05:00,57.53,88,8.27,57.53,88,8.27
8338,2011-03-15T13:25:00-07:00,0:05:00,57.42,95,10.08,57.42,95,10.08
8340,2011-03-15T13:30:00-07:00,0:05:00,58.68,95,8.8,58.68,95,8.8
8342,2011-03-15T13:35:00-07:00,0:05:00,58.54,80,8.08,58.54,80,8.08
8344,2011-03-15T13:40:00-07:00,0:05:00,52.8,148,16.6,52.8,148,16.6
8346,2011-03-15T13:45:00-07:00,0:05:00,55,8,10,55,8,10
8348,2011-03-15T13:55:00-07:00,0:05:00,54.85,59,17.8,54.85,59,17.8
8350,2011-03-15T14:00:00-07:00,0:05:00,56.95,148,13.67,56.95,148,13.67
8352,2011-03-15T14:05:00-07:00,0:05:00,59.46,138,11.8,59.46,138,11.8
8354,2011-03-15T14:10:00-07:00,0:05:00,59.36,114,9.6,59.36,114,9.6
8357,2011-03-15T14:15:00-07:00,0:05:00,59.3,74,10.89,59.3,74,10.89
8359,2011-03-15T14:20:00-07:00,0:05:00,57.86,88,8.2,57.86,88,8.2
8361,2011-03-15T14:25:00-07:00,0:05:00,58.24,121,11.27,58.24,121,11.27
8362,2011-03-15T14:30:00-07:00,0:05:00,58.91,141,12.07,58.91,141,12.07
8364,2011-03-15T14:35:00-07:00,0:05:00,59.29,126,11.6,59.29,126,11.6
8366,2011-03-15T14:40:00-07:00,0:05:00,59.17,104,10.92,59.17,104,10.92
8368,2011-03-15T14:45:00-07:00,0:05:00,58.21,135,11.53,58.21,135,11.53
8370,2011-03-15T14:50:00-07:00,0:05:00,43.6,150,21.8,43.6,150,21.8
8372,2011-03-15T14:55:00-07:00,0:05:00,56.89,147,14,56.89,147,14
8374,2011-03-15T15:00:00-07:00,0:05:00,54.92,74,12.89,54.92,74,12.89
8376,2011-03-15T15:05:00-07:00,0:05:00,50.99,102,12,50.99,102,12
8378,2011-03-15T15:10:00-07:00,0:05:00,24,119,29.87,24,119,29.87
8380,2011-03-15T15:15:00-07:00,0:05:00,20.41,116,34.53,20.41,116,34.53
8382,2011-03-15T15:20:00-07:00,0:05:00,22.1,123,32.2,22.1,123,32.2
8384,2011-03-15T15:25:00-07:00,0:05:00,16.51,108,37.07,16.51,108,37.07
8386,2011-03-15T15:30:00-07:00,0:05:00,23.69,124,34.27,23.69,124,34.27
8389,2011-03-15T15:35:00-07:00,0:05:00,23.99,128,35.47,23.99,128,35.47
8391,2011-03-15T15:40:00-07:00,0:05:00,32.79,137,27.6,32.79,137,27.6
8392,2011-03-15T15:45:00-07:00,0:05:00,38.41,120,27.4,38.41,120,27.4
8395,2011-03-15T15:50:00-07:00,0:05:00,34.04,134,26.93,34.04,134,26.93
8397,2011-03-15T15:55:00-07:00,0:05:00,46.04,151,17.73,46.04,151,17.73
8398,2011-03-15T16:00:00-07:00,0:05:00,48.65,144,17,48.65,144,17
8400,2011-03-15T16:05:00-07:00,0:05:00,55.88,152,13.8,55.88,152,13.8
8402,2011-03-15T16:10:00-07:00,0:05:00,57.99,73,10.78,57.99,73,10.78
8404,2011-03-15T16:15:00-07:00,0:05:00,58.67,121,10.07,58.67,121,10.07
8406,2011-03-15T16:20:00-07:00,0:05:00,57.9,152,13.73,57.9,152,13.73
8408,2011-03-15T16:25:00-07:00,0:05:00,57.11,154,13.67,57.11,154,13.67
8410,2011-03-15T16:30:00-07:00,0:05:00,57.66,128,11.33,57.66,128,11.33
8412,2011-03-15T16:35:00-07:00,0:05:00,59.23,129,11.07,59.23,129,11.07
8414,2011-03-15T16:40:00-07:00,0:05:00,58.71,144,12.73,58.71,144,12.73
8416,2011-03-15T16:45:00-07:00,0:05:00,57.36,152,13.6,57.36,152,13.6
8418,2011-03-15T16:50:00-07:00,0:05:00,57.4,153,14.2,57.4,153,14.2
8420,2011-03-15T16:55:00-07:00,0:05:00,57.89,162,14,57.89,162,14
8423,2011-03-15T17:00:00-07:00,0:05:00,58.48,131,11.8,58.48,131,11.8
8425,2011-03-15T17:05:00-07:00,0:05:00,54,151,14.33,54,151,14.33
8426,2011-03-15T17:10:00-07:00,0:05:00,58.12,179,15.53,58.12,179,15.53
8428,2011-03-15T17:15:00-07:00,0:05:00,54.77,158,15.2,54.77,158,15.2
8430,2011-03-15T17:20:00-07:00,0:05:00,51.38,130,16.58,51.38,130,16.58
8432,2011-03-15T17:25:00-07:00,0:05:00,59.67,94,13.11,59.67,94,13.11
8434,2011-03-15T17:30:00-07:00,0:05:00,56.64,99,11.42,56.64,99,11.42
8436,2011-03-15T17:35:00-07:00,0:05:00,57.11,128,13.27,57.11,128,13.27
8438,2011-03-15T17:40:00-07:00,0:05:00,55.25,102,11.83,55.25,102,11.83
8440,2011-03-15T17:45:00-07:00,0:05:00,52.48,124,15.58,52.48,124,15.58
8442,2011-03-15T17:50:00-07:00,0:05:00,51.33,140,14,51.33,140,14
8444,2011-03-15T17:55:00-07:00,0:05:00,50.95,127,12.73,50.95,127,12.73
8446,2011-03-15T18:00:00-07:00,0:05:00,53.12,120,11.13,53.12,120,11.13
8448,2011-03-15T18:05:00-07:00,0:05:00,52.17,121,12.33,52.17,121,12.33
8450,2011-03-15T18:10:00-07:00,0:05:00,50.94,107,14.33,50.94,107,14.33
8452,2011-03-15T18:15:00-07:00,0:05:00,51.12,103,13.58,51.12,103,13.58
8455,2011-03-15T18:20:00-07:00,0:05:00,53.44,116,11.33,53.44,116,11.33
8457,2011-03-15T18:25:00-07:00,0:05:00,53.57,125,12,53.57,125,12
8458,2011-03-15T18:30:00-07:00,0:05:00,52.68,103,10.4,52.68,103,10.4
8461,2011-03-15T18:35:00-07:00,0:05:00,52.29,119,13.13,52.29,119,13.13
8463,2011-03-15T18:40:00-07:00,0:05:00,54.21,103,12,54.21,103,12
8464,2011-03-15T18:45:00-07:00,0:05:00,55.64,107,9.87,55.64,107,9.87
8466,2011-03-15T18:50:00-07:00,0:05:00,57.2,115,11,57.2,115,11
8468,2011-03-15T18:55:00-07:00,0:05:00,62.87,38,4.89,62.87,38,4.89
8470,2011-03-15T19:00:00-07:00,0:05:00,60.67,75,6.13,60.67,75,6.13
8472,2011-03-15T19:05:00-07:00,0:05:00,59.34,101,9.13,59.34,101,9.13
8474,2011-03-15T19:10:00-07:00,0:05:00,60.17,58,4.67,60.17,58,4.67
8476,2011-03-15T19:15:00-07:00,0:05:00,59.65,69,5.2,59.65,69,5.2
8478,2011-03-15T19:20:00-07:00,0:05:00,61.61,75,6,61.61,75,6
8480,2011-03-15T19:25:00-07:00,0:05:00,60.52,96,9,60.52,96,9
8482,2011-03-15T19:30:00-07:00,0:05:00,61.77,70,5.07,61.77,70,5.07
8484,2011-03-15T19:35:00-07:00,0:05:00,60.06,80,6.53,60.06,80,6.53
8486,2011-03-15T19:40:00-07:00,0:05:00,58.14,80,6.33,58.14,80,6.33
8489,2011-03-15T19:45:00-07:00,0:05:00,57.24,75,7.6,57.24,75,7.6
8491,2011-03-15T19:50:00-07:00,0:05:00,61.79,43,4.17,61.79,43,4.17
8492,2011-03-15T19:55:00-07:00,0:05:00,59.7,54,4.13,59.7,54,4.13
8494,2011-03-15T20:00:00-07:00,0:05:00,58.36,28,3.56,58.36,28,3.56
8496,2011-03-15T20:05:00-07:00,0:05:00,63.68,44,3.2,63.68,44,3.2
8498,2011-03-15T20:10:00-07:00,0:05:00,60.24,51,4.27,60.24,51,4.27
8500,2011-03-15T20:15:00-07:00,0:05:00,61.85,39,2.73,61.85,39,2.73
8502,2011-03-15T20:20:00-07:00,0:05:00,65.04,27,3.11,65.04,27,3.11
8504,2011-03-15T20:25:00-07:00,0:05:00,63.21,53,3.8,63.21,53,3.8
8506,2011-03-15T20:30:00-07:00,0:05:00,60.76,50,3.93,60.76,50,3.93
8508,2011-03-15T20:35:00-07:00,0:05:00,61.06,33,2.87,61.06,33,2.87
8510,2011-03-15T20:40:00-07:00,0:05:00,62.92,36,3.17,62.92,36,3.17
8512,2011-03-15T20:45:00-07:00,0:05:00,60.82,57,4.67,60.82,57,4.67
8514,2011-03-15T20:50:00-07:00,0:05:00,62.78,49,4,62.78,49,4
8516,2011-03-15T20:55:00-07:00,0:05:00,63.08,48,3.53,63.08,48,3.53
8518,2011-03-15T21:00:00-07:00,0:05:00,62.55,42,3.07,62.55,42,3.07
8521,2011-03-15T21:05:00-07:00,0:05:00,62.72,25,1.4,62.72,25,1.4
8523,2011-03-15T21:10:00-07:00,0:05:00,61.92,38,2.73,61.92,38,2.73
8525,2011-03-15T21:15:00-07:00,0:05:00,61.13,39,2.87,61.13,39,2.87
8526,2011-03-15T21:20:00-07:00,0:05:00,64.33,21,2.33,64.33,21,2.33
8529,2011-03-15T21:25:00-07:00,0:05:00,62.4,47,3.27,62.4,47,3.27
8530,2011-03-15T21:30:00-07:00,0:05:00,63.23,44,3.2,63.23,44,3.2
8532,2011-03-15T21:35:00-07:00,0:05:00,63.43,44,3.2,63.43,44,3.2
8534,2011-03-15T21:40:00-07:00,0:05:00,63.63,40,2.93,63.63,40,2.93
8536,2011-03-15T21:45:00-07:00,0:05:00,65.41,34,1.8,65.41,34,1.8
8538,2011-03-15T21:50:00-07:00,0:05:00,64.96,27,1.87,64.96,27,1.87
8540,2011-03-15T21:55:00-07:00,0:05:00,60.7,20,1.13,60.7,20,1.13
8542,2011-03-15T22:00:00-07:00,0:05:00,62.33,24,2.27,62.33,24,2.27
8544,2011-03-15T22:05:00-07:00,0:05:00,64.31,26,2.33,64.31,26,2.33
8546,2011-03-15T22:10:00-07:00,0:05:00,63.35,26,1.67,63.35,26,1.67
8548,2011-03-15T22:15:00-07:00,0:05:00,59.29,41,3.4,59.29,41,3.4
8550,2011-03-15T22:20:00-07:00,0:05:00,61.71,28,1.6,61.71,28,1.6
8552,2011-03-15T22:25:00-07:00,0:05:00,62.05,20,1,62.05,20,1
8555,2011-03-15T22:30:00-07:00,0:05:00,62.72,25,1.53,62.72,25,1.53
8557,2011-03-15T22:35:00-07:00,0:05:00,57.9,20,1.13,57.9,20,1.13
8558,2011-03-15T22:40:00-07:00,0:05:00,62.93,28,2.25,62.93,28,2.25
8560,2011-03-15T22:45:00-07:00,0:05:00,60.22,18,0.8,60.22,18,0.8
8562,2011-03-15T22:50:00-07:00,0:05:00,60.09,11,1.07,60.09,11,1.07
8564,2011-03-15T22:55:00-07:00,0:05:00,62.25,8,0.27,62.25,8,0.27
8566,2011-03-15T23:00:00-07:00,0:05:00,64.83,6,0.25,64.83,6,0.25
8568,2011-03-15T23:05:00-07:00,0:05:00,57.5,12,0.73,57.5,12,0.73
8570,2011-03-15T23:10:00-07:00,0:05:00,61.63,16,0.8,61.63,16,0.8
8572,2011-03-15T23:15:00-07:00,0:05:00,63,13,0.93,63,13,0.93
8574,2011-03-15T23:20:00-07:00,0:05:00,64.86,14,0.93,64.86,14,0.93
8576,2011-03-15T23:25:00-07:00,0:05:00,61.78,9,0.6,61.78,9,0.6
8578,2011-03-15T23:30:00-07:00,0:05:00,66.28,18,0.47,66.28,18,0.47
8580,2011-03-15T23:35:00-07:00,0:05:00,67.29,14,0.67,67.29,14,0.67
8582,2011-03-15T23:40:00-07:00,0:05:00,63,8,0,63,8,0
8584,2011-03-15T23:45:00-07:00,0:05:00,65.18,11,0.47,65.18,11,0.47
8587,2011-03-15T23:50:00-07:00,0:05:00,50.4,5,0.2,50.4,5,0.2
8589,2011-03-15T23:55:00-07:00,0:05:00,64.6,10,0.4,64.6,10,0.4
8591,2011-03-16T00:00:00-07:00,0:05:00,62,3,0.21,62,3,0.21
8593,2011-03-16T00:05:00-07:00,0:05:00,66.92,13,0.8,66.92,13,0.8
8595,2011-03-16T00:10:00-07:00,0:05:00,65.47,19,0.93,65.47,19,0.93
8596,2011-03-16T00:15:00-07:00,0:05:00,62.57,7,0.13,62.57,7,0.13
8598,2011-03-16T00:20:00-07:00,0:05:00,63.25,12,0.53,63.25,12,0.53
8600,2011-03-16T00:25:00-07:00,0:05:00,61,8,0.47,61,8,0.47
8602,2011-03-16T00:30:00-07:00,0:05:00,60,3,0.13,60,3,0.13
8604,2011-03-16T00:35:00-07:00,0:05:00,64.8,5,0.07,64.8,5,0.07
8606,2011-03-16T00:40:00-07:00,0:05:00,61.63,8,0.58,61.63,8,0.58
8608,2011-03-16T00:45:00-07:00,0:05:00,63,3,0,63,3,0
8610,2011-03-16T00:50:00-07:00,0:05:00,64,4,0.2,64,4,0.2
8612,2011-03-16T00:55:00-07:00,0:05:00,60.57,7,0.07,60.57,7,0.07
8614,2011-03-16T01:00:00-07:00,0:05:00,66.43,7,0.4,66.43,7,0.4
8616,2011-03-16T01:05:00-07:00,0:05:00,60,2,0,60,2,0
8618,2011-03-16T01:10:00-07:00,0:05:00,60,3,0.92,60,3,0.92
8620,2011-03-16T01:15:00-07:00,0:05:00,63,2,0.17,63,2,0.17
8622,2011-03-16T01:20:00-07:00,0:05:00,61.5,4,0,61.5,4,0
8625,2011-03-16T01:25:00-07:00,0:05:00,0,1,0.07,0,1,0.07
8627,2011-03-16T01:30:00-07:00,0:05:00,53,1,0.07,53,1,0.07
8629,2011-03-16T01:35:00-07:00,0:05:00,62,4,0.27,62,4,0.27
8630,2011-03-16T01:40:00-07:00,0:05:00,64,2,0,64,2,0
8632,2011-03-16T01:45:00-07:00,0:05:00,64,1,0.07,64,1,0.07
8634,2011-03-16T01:50:00-07:00,0:05:00,NA,0,0,64.33,0,0
8636,2011-03-16T01:55:00-07:00,0:05:00,65,4,0.27,65,4,0.27
8638,2011-03-16T02:00:00-07:00,0:05:00,64,6,0.2,64,6,0.2
8640,2011-03-16T02:05:00-07:00,0:05:00,58.5,4,0.2,58.5,4,0.2
8642,2011-03-16T02:10:00-07:00,0:05:00,NA,0,0,66.73,0,0
8644,2011-03-16T02:15:00-07:00,0:05:00,NA,0,0,59.25,0,0
8646,2011-03-16T02:20:00-07:00,0:05:00,67.5,2,0.08,67.5,2,0.08
8648,2011-03-16T02:25:00-07:00,0:05:00,59.6,5,0.33,59.6,5,0.33
8650,2011-03-16T02:30:00-07:00,0:05:00,64.5,2,0,64.5,2,0
8652,2011-03-16T02:35:00-07:00,0:05:00,59,2,0.08,59,2,0.08
8654,2011-03-16T02:40:00-07:00,0:05:00,61.33,12,0.93,61.33,12,0.93
8656,2011-03-16T02:45:00-07:00,0:05:00,60,9,0.4,60,9,0.4
8659,2011-03-16T02:50:00-07:00,0:05:00,67.4,5,0.2,67.4,5,0.2
8661,2011-03-16T02:55:00-07:00,0:05:00,70,2,0.13,70,2,0.13
8663,2011-03-16T03:00:00-07:00,0:05:00,64.67,6,0.2,64.67,6,0.2
8665,2011-03-16T03:05:00-07:00,0:05:00,64,2,0.07,64,2,0.07
8667,2011-03-16T03:10:00-07:00,0:05:00,60,6,0.8,60,6,0.8
8668,2011-03-16T03:15:00-07:00,0:05:00,45.25,4,0.13,45.25,4,0.13
8670,2011-03-16T03:20:00-07:00,0:05:00,66,1,0.07,66,1,0.07
8672,2011-03-16T03:25:00-07:00,0:05:00,63,1,0.07,63,1,0.07
8674,2011-03-16T03:30:00-07:00,0:05:00,63.88,8,0.4,63.88,8,0.4
8676,2011-03-16T03:35:00-07:00,0:05:00,60.71,7,0.27,60.71,7,0.27
8678,2011-03-16T03:40:00-07:00,0:05:00,67,8,0.33,67,8,0.33
8680,2011-03-16T03:45:00-07:00,0:05:00,65.14,7,0.47,65.14,7,0.47
8682,2011-03-16T03:50:00-07:00,0:05:00,62,6,0.2,62,6,0.2
8684,2011-03-16T03:55:00-07:00,0:05:00,65.78,9,1,65.78,9,1
8686,2011-03-16T04:00:00-07:00,0:05:00,63.6,10,0.67,63.6,10,0.67
8688,2011-03-16T04:05:00-07:00,0:05:00,61.5,8,0.53,61.5,8,0.53
8690,2011-03-16T04:10:00-07:00,0:05:00,65.4,5,0.27,65.4,5,0.27
8692,2011-03-16T04:15:00-07:00,0:05:00,63.92,12,0.67,63.92,12,0.67
8695,2011-03-16T04:20:00-07:00,0:05:00,65.19,26,1.8,65.19,26,1.8
8697,2011-03-16T04:25:00-07:00,0:05:00,65.36,25,2.33,65.36,25,2.33
8699,2011-03-16T04:30:00-07:00,0:05:00,63.45,22,1.6,63.45,22,1.6
8701,2011-03-16T04:35:00-07:00,0:05:00,64.68,34,2.13,64.68,34,2.13
8703,2011-03-16T04:40:00-07:00,0:05:00,65.67,48,3.33,65.67,48,3.33
8704,2011-03-16T04:45:00-07:00,0:05:00,65.39,46,5.44,65.39,46,5.44
8706,2011-03-16T04:50:00-07:00,0:05:00,66.85,26,1.47,66.85,26,1.47
8708,2011-03-16T04:55:00-07:00,0:05:00,63.24,34,2.07,63.24,34,2.07
8710,2011-03-16T05:00:00-07:00,0:05:00,65.08,50,3.67,65.08,50,3.67
8713,2011-03-16T05:05:00-07:00,0:05:00,64.83,40,3,64.83,40,3
8715,2011-03-16T05:10:00-07:00,0:05:00,64.73,63,4.4,64.73,63,4.4
8717,2011-03-16T05:15:00-07:00,0:05:00,65,33,3.89,65,33,3.89
8718,2011-03-16T05:20:00-07:00,0:05:00,64.67,54,6.33,64.67,54,6.33
8720,2011-03-16T05:25:00-07:00,0:05:00,62.01,125,10,62.01,125,10
8723,2011-03-16T05:30:00-07:00,0:05:00,63.72,109,8.13,63.72,109,8.13
8724,2011-03-16T05:35:00-07:00,0:05:00,62.32,136,11.4,62.32,136,11.4
8726,2011-03-16T05:40:00-07:00,0:05:00,63.12,110,10.75,63.12,110,10.75
8728,2011-03-16T05:45:00-07:00,0:05:00,62.63,123,12.08,62.63,123,12.08
8731,2011-03-16T05:50:00-07:00,0:05:00,62.83,139,12.33,62.83,139,12.33
8732,2011-03-16T05:55:00-07:00,0:05:00,62.73,113,9.53,62.73,113,9.53
8735,2011-03-16T06:00:00-07:00,0:05:00,60.7,138,11.8,60.7,138,11.8
8736,2011-03-16T06:05:00-07:00,0:05:00,59.68,179,16.8,59.68,179,16.8
8738,2011-03-16T06:10:00-07:00,0:05:00,56.14,175,16.47,56.14,175,16.47
8740,2011-03-16T06:15:00-07:00,0:05:00,50.74,176,18,50.74,176,18
8742,2011-03-16T06:20:00-07:00,0:05:00,23.47,144,38.07,23.47,144,38.07
8744,2011-03-16T06:25:00-07:00,0:05:00,29.34,82,28.22,29.34,82,28.22
8746,2011-03-16T06:30:00-07:00,0:05:00,30.99,158,27.73,30.99,158,27.73
8748,2011-03-16T06:35:00-07:00,0:05:00,23.91,147,34.13,23.91,147,34.13
8750,2011-03-16T06:40:00-07:00,0:05:00,27.33,132,30.6,27.33,132,30.6
8752,2011-03-16T06:45:00-07:00,0:05:00,30.18,153,28.13,30.18,153,28.13
8754,2011-03-16T06:50:00-07:00,0:05:00,29.54,141,29.8,29.54,141,29.8
8756,2011-03-16T06:55:00-07:00,0:05:00,18.63,123,44.33,18.63,123,44.33
8758,2011-03-16T07:00:00-07:00,0:05:00,33.41,141,23.47,33.41,141,23.47
8760,2011-03-16T07:05:00-07:00,0:05:00,19.7,141,38.4,19.7,141,38.4
8763,2011-03-16T07:10:00-07:00,0:05:00,16.7,129,45.6,16.7,129,45.6
8765,2011-03-16T07:15:00-07:00,0:05:00,16.12,112,45.93,16.12,112,45.93
8767,2011-03-16T07:20:00-07:00,0:05:00,18.07,134,39.33,18.07,134,39.33
8768,2011-03-16T07:25:00-07:00,0:05:00,16.19,124,42.53,16.19,124,42.53
8770,2011-03-16T07:30:00-07:00,0:05:00,22.46,127,41.33,22.46,127,41.33
8772,2011-03-16T07:35:00-07:00,0:05:00,22.09,140,39.6,22.09,140,39.6
8774,2011-03-16T07:40:00-07:00,0:05:00,32.01,94,31.67,32.01,94,31.67
8776,2011-03-16T07:45:00-07:00,0:05:00,26.22,141,31.53,26.22,141,31.53
8778,2011-03-16T07:50:00-07:00,0:05:00,20.39,124,34.13,20.39,124,34.13
8780,2011-03-16T07:55:00-07:00,0:05:00,21.13,144,38.8,21.13,144,38.8
8782,2011-03-16T08:00:00-07:00,0:05:00,27.45,160,30.73,27.45,160,30.73
8784,2011-03-16T08:05:00-07:00,0:05:00,25.92,129,30.13,25.92,129,30.13
8786,2011-03-16T08:10:00-07:00,0:05:00,31.41,147,27.73,31.41,147,27.73
8788,2011-03-16T08:15:00-07:00,0:05:00,34.84,158,27.67,34.84,158,27.67
8790,2011-03-16T08:20:00-07:00,0:05:00,19.56,122,42.87,19.56,122,42.87
8792,2011-03-16T08:25:00-07:00,0:05:00,20.84,135,35.27,20.84,135,35.27
8795,2011-03-16T08:30:00-07:00,0:05:00,44.07,171,21.8,44.07,171,21.8
8797,2011-03-16T08:35:00-07:00,0:05:00,23.45,134,31.93,23.45,134,31.93
8799,2011-03-16T08:40:00-07:00,0:05:00,21.69,117,32.4,21.69,117,32.4
8801,2011-03-16T08:45:00-07:00,0:05:00,25.21,110,30,25.21,110,30
8803,2011-03-16T08:50:00-07:00,0:05:00,26.05,141,32.2,26.05,141,32.2
8804,2011-03-16T08:55:00-07:00,0:05:00,29.73,77,30.33,29.73,77,30.33
8806,2011-03-16T09:00:00-07:00,0:05:00,22.17,129,35.93,22.17,129,35.93
8808,2011-03-16T09:05:00-07:00,0:05:00,24.1,89,35.33,24.1,89,35.33
8810,2011-03-16T09:10:00-07:00,0:05:00,49.52,120,15.75,49.52,120,15.75
8812,2011-03-16T09:15:00-07:00,0:05:00,31.81,137,27.67,31.81,137,27.67
8814,2011-03-16T09:20:00-07:00,0:05:00,34.64,138,36.8,34.64,138,36.8
8816,2011-03-16T09:25:00-07:00,0:05:00,44.46,147,20.13,44.46,147,20.13
8818,2011-03-16T09:30:00-07:00,0:05:00,38.06,119,34.67,38.06,119,34.67
8820,2011-03-16T09:35:00-07:00,0:05:00,34.78,112,26.58,34.78,112,26.58
8822,2011-03-16T09:40:00-07:00,0:05:00,46.92,174,20.13,46.92,174,20.13
8824,2011-03-16T09:45:00-07:00,0:05:00,40.22,116,28.17,40.22,116,28.17
8826,2011-03-16T09:50:00-07:00,0:05:00,36.34,119,24.54,36.34,119,24.54
8829,2011-03-16T09:55:00-07:00,0:05:00,59.17,132,12.93,59.17,132,12.93
8831,2011-03-16T10:00:00-07:00,0:05:00,61.23,84,9.45,61.23,84,9.45
8833,2011-03-16T10:05:00-07:00,0:05:00,62.44,110,9.5,62.44,110,9.5
8834,2011-03-16T10:10:00-07:00,0:05:00,61.31,108,9.4,61.31,108,9.4
8836,2011-03-16T10:15:00-07:00,0:05:00,61.98,124,11,61.98,124,11
8838,2011-03-16T10:20:00-07:00,0:05:00,53.08,143,16.8,53.08,143,16.8
8840,2011-03-16T10:25:00-07:00,0:05:00,58.04,140,13.14,58.04,140,13.14
8842,2011-03-16T10:30:00-07:00,0:05:00,63.24,131,10.2,63.24,131,10.2
8844,2011-03-16T10:35:00-07:00,0:05:00,62.64,145,13.07,62.64,145,13.07
8846,2011-03-16T10:40:00-07:00,0:05:00,60.03,118,13.73,60.03,118,13.73
8848,2011-03-16T10:45:00-07:00,0:05:00,60.54,133,12.93,60.54,133,12.93
8850,2011-03-16T10:50:00-07:00,0:05:00,60.5,124,10.4,60.5,124,10.4
8852,2011-03-16T10:55:00-07:00,0:05:00,60.73,119,11.79,60.73,119,11.79
8854,2011-03-16T11:00:00-07:00,0:05:00,60.65,130,10.73,60.65,130,10.73
8856,2011-03-16T11:05:00-07:00,0:05:00,60.29,146,14.29,60.29,146,14.29
8859,2011-03-16T11:10:00-07:00,0:05:00,63,73,8.09,63,73,8.09
8861,2011-03-16T11:15:00-07:00,0:05:00,59.87,122,12.83,59.87,122,12.83
8863,2011-03-16T11:20:00-07:00,0:05:00,59.54,144,11.73,59.54,144,11.73
8864,2011-03-16T11:25:00-07:00,0:05:00,58.53,141,15,58.53,141,15
8866,2011-03-16T11:30:00-07:00,0:05:00,60.08,142,12.8,60.08,142,12.8
8868,2011-03-16T11:35:00-07:00,0:05:00,61.58,111,10.43,61.58,111,10.43
8870,2011-03-16T11:40:00-07:00,0:05:00,58.59,131,13.47,58.59,131,13.47
8872,2011-03-16T11:45:00-07:00,0:05:00,57.49,169,17.5,57.49,169,17.5
8874,2011-03-16T11:50:00-07:00,0:05:00,58.82,137,14.33,58.82,137,14.33
8876,2011-03-16T11:55:00-07:00,0:05:00,58.44,156,16.29,58.44,156,16.29
8878,2011-03-16T12:00:00-07:00,0:05:00,37,80,26.56,37,80,26.56
8880,2011-03-16T12:05:00-07:00,0:05:00,56.92,156,16.5,56.92,156,16.5
8882,2011-03-16T12:10:00-07:00,0:05:00,54.8,102,14.45,54.8,102,14.45
8884,2011-03-16T12:15:00-07:00,0:05:00,62.84,62,10,62.84,62,10
8886,2011-03-16T12:20:00-07:00,0:05:00,60.46,123,10.33,60.46,123,10.33
8888,2011-03-16T12:25:00-07:00,0:05:00,59.58,170,16.43,59.58,170,16.43
8890,2011-03-16T12:30:00-07:00,0:05:00,58.24,145,13.2,58.24,145,13.2
8892,2011-03-16T12:35:00-07:00,0:05:00,56.93,134,12.57,56.93,134,12.57
8894,2011-03-16T12:40:00-07:00,0:05:00,60.91,160,14.67,60.91,160,14.67
8897,2011-03-16T12:45:00-07:00,0:05:00,62.23,127,11.79,62.23,127,11.79
8899,2011-03-16T12:50:00-07:00,0:05:00,62.32,84,11.56,62.32,84,11.56
8901,2011-03-16T12:55:00-07:00,0:05:00,60.52,141,14.5,60.52,141,14.5
8903,2011-03-16T13:00:00-07:00,0:05:00,58.95,147,13.67,58.95,147,13.67
8905,2011-03-16T13:05:00-07:00,0:05:00,59.41,162,15.07,59.41,162,15.07
